=> 101 0.001617413249091047
=> 102 0.035808097006921585
=> 105 0.0011324553017561434
=> 113 0.0010818403412662062
=> 116 0.002547665965811063
=> 118 0.0007154466866168954
=> 119 0.0013463782341946503
=> 120 0.005848041936157852
=> 122 0.0032256007101310086
=> 123 0.025312911932166445
=> 131 0.0038740006529683203
=> 132 0.004052755176553998
=> 134 0.031237276647782045
=> 15 0.0011131944235771454
=> 150 0.03383903846136161
=> 153 0.047061203310204025
=> 154 0.017277935779060966
=> 164 0.00821936191722698
=> 17 0.0045632471768765
=> 172 0.0009952343092157522
=> 179 0.0019399807204012645
=> 181 0.0010487359397556228
=> 184 0.007115730675071779
=> 185 0.0005486169405143783
=> 194 0.008260465778782177
=> 196 0.0012039839139152552
=> 205 0.006104231438866033
=> 209 0.004075649504710013
=> 21 0.02346019260780616
=> 210 3.144332207724856e-05
=> 211 0.0039006632973152345
=> 213 0.0026051628404352664
=> 222 0.01915630696031495
=> 223 0.0063208125776459765
=> 240 0.015937700968711232
=> 242 6.236639564764444e-05
=> 253 0.00925815815191922
=> 255 0.004541028554129745
=> 265 0.016772134861609646
=> 267 0.01846248248267903
=> 268 0.0061580133049169
=> 271 0.05414574990764346
=> 272 1.2936479526208827e-05
=> 273 0.003426780701334402
=> 275 0.0017831854321205328
=> 285 0.003408448636855398
=> 29 0.006746810187526577
=> 311 0.051190908280475955
=> 335 0.0008484786595511339
=> 35 0.00039695706269009517
=> 39 0.0029672476652678054
=> 431 0.023208360473504643
=> 448 0.0013048208719796067
=> 48 0.0069703567819471976
=> 481 0.05838049356299856
=> 492 0.009915569654322005
=> 494 0.0013468177655326158
=> 496 0.012972944303439303
=> 499 0.007259632335241157
=> 50 0.045596901111270044
=> 511 0.0009011428338048055
=> 513 0.0007175923110033933
=> 533 0.029940461380041347
=> 56 0.0031890498074764228
=> 601 0.013695098446560161
=> 603 0.00025885421983808685
=> 63 0.09137338415003933
=> 66 0.032333480307942156
=> 662 0.002526908402677096
=> 709 0.02628989013360459
=> 743 0.003086234400960767
=> 751 0.017269985974536814
=> 762 0.001579213154852437
=> 765 0.003892977333469222
=> 771 0.0011211003082488694
=> 778 0.005371399121460739
=> 779 0.0006825960464928681
=> 784 0.0021002987528622964
=> 786 0.001803819001614532
=> 79 0.01746323084007556
=> 791 2.0885408028784477e-05
=> 80 0.004920872903719886
=> 804 0.025424611237695044
=> 819 0.003686484226408458
=> 826 0.0015358100944905034
=> 845 0.0017909049273865244
=> 87 4.35823855592912e-05
=> 875 0.00575233360042136
=> 938 0.00010263629172853587
=> 939 0.0013733674371288074
=> 95 0.019775105971814005
=> 987 0.0002603282586656527
101 => 102 0.000517464424320828
101 => 134 0.000258732212160414
101 => 17 0.000517464424320828
101 => 179 0.09055627425614489
101 => 209 0.008279430789133247
101 => 21 0.18473479948253557
101 => 253 0.00129366106080207
101 => 431 0.00129366106080207
101 => 511 0.01966364812419146
101 => 662 0.0007761966364812419
101 => 80 0.000258732212160414
101 => 804 0.529366106080207
101 => 875 0.16248382923673999
102 => 101 1.178925527274442e-05
102 => 131 0.0035721443476415594
102 => 17 0.009348879431286325
102 => 179 0.0004715702109097768
102 => 223 3.536776581823326e-05
102 => 240 0.4165497565518786
102 => 271 1.178925527274442e-05
102 => 335 0.00036546691345507704
102 => 448 0.007875222522193272
102 => 50 0.15874232224750362
102 => 56 9.431404218195536e-05
102 => 601 1.178925527274442e-05
102 => 66 0.10848472701979416
102 => 762 4.715702109097768e-05
102 => 771 3.536776581823326e-05
102 => 79 0.00014147106327293304
102 => 80 0.00016504957381842188
102 => 804 0.2940004479917004
102 => 875 3.536776581823326e-05
105 => 113 0.29668552950687144
105 => 181 0.14874696847210994
105 => 240 0.0028294260307194824
105 => 267 0.002425222312045271
105 => 275 0.04931285367825384
105 => 513 0.47776879547291834
105 => 56 0.02021018593371059
105 => 63 0.0008084074373484236
105 => 779 0.0004042037186742118
105 => 804 0.0008084074373484236
113 => 105 0.3479520066197766
113 => 120 0.007860984691766652
113 => 172 0.0004137360364087712
113 => 181 0.0004137360364087712
113 => 194 0.17873396772858915
113 => 223 0.0004137360364087712
113 => 242 0.04799338022341746
113 => 29 0.01365328920148945
113 => 39 0.1377741001241208
113 => 496 0.008274720728175424
113 => 513 0.08274720728175423
113 => 662 0.06247414149772445
113 => 779 0.0004137360364087712
113 => 939 0.11046752172114191
113 => 95 0.0004137360364087712
116 => 123 0.0004912395611593254
116 => 134 0.013263468151301784
116 => 150 0.0001637465203864418
116 => 211 0.3556574422793516
116 => 222 0.018012117242508598
116 => 265 0.04322908138202063
116 => 267 0.009333551662027182
116 => 29 0.0001637465203864418
116 => 311 0.0027836908465695104
116 => 335 0.020468315048305225
116 => 481 0.003111183887342394
116 => 63 0.4874733911904372
116 => 709 0.008187326019322089
116 => 751 0.00736859341738988
116 => 762 0.007041100376616997
116 => 771 0.0003274930407728836
116 => 778 0.01473718683477976
116 => 826 0.0001637465203864418
116 => 95 0.008023579498935647
118 => 164 0.1498028909329829
118 => 184 0.05059132720105125
118 => 209 0.001314060446780552
118 => 268 0.03876478318002628
118 => 311 0.0328515111695138
118 => 771 0.003942181340341655
118 => 80 0.001314060446780552
118 => 804 0.6859395532194481
118 => 95 0.035479632063074903
119 => 132 0.045968624589565854
119 => 134 0.004377964246625319
119 => 150 0.00036483035388544326
119 => 154 0.0007296607077708865
119 => 209 0.00036483035388544326
119 => 211 0.001459321415541773
119 => 240 0.0649398029916089
119 => 275 0.17694272163444
119 => 335 0.03429405326523167
119 => 39 0.0021889821233126595
119 => 431 0.00036483035388544326
119 => 448 0.03028091937249179
119 => 492 0.001459321415541773
119 => 499 0.001459321415541773
119 => 50 0.021524990879241153
119 => 533 0.42612185333819774
119 => 762 0.05691353520612915
119 => 771 0.08901860634804816
119 => 778 0.0010944910616563297
119 => 804 0.039401678219627874
119 => 875 0.0007296607077708865
120 => 113 0.0008169934640522876
120 => 132 0.12205882352941176
120 => 172 0.09975490196078432
120 => 181 0.00130718954248366
120 => 194 0.07647058823529412
120 => 196 0.014215686274509804
120 => 205 8.169934640522875e-05
120 => 223 8.169934640522875e-05
120 => 253 0.0024509803921568627
120 => 265 8.169934640522875e-05
120 => 267 8.169934640522875e-05
120 => 29 0.00196078431372549
120 => 311 0.0004901960784313725
120 => 39 0.09370915032679739
120 => 494 0.04714052287581699
120 => 603 0.000326797385620915
120 => 662 0.017565359477124183
120 => 765 0.004575163398692811
120 => 779 0.0035130718954248367
120 => 819 0.47581699346405226
120 => 95 0.01437908496732026
120 => 987 0.02312091503267974
122 => 153 0.18418292427103
122 => 154 0.34833228445563247
122 => 164 0.00010488777008600797
122 => 255 0.0017830920914621356
122 => 271 0.21176840780365008
122 => 29 0.0015733165512901196
122 => 448 0.0007342143906020558
122 => 533 0.03723515838053283
122 => 63 0.04394797566603734
122 => 709 0.0008391021606880638
122 => 79 0.16949863645898888
123 => 116 0.0007311366738155585
123 => 15 0.01715734061220511
123 => 150 0.009748488984207448
123 => 153 0.33016507441346593
123 => 164 0.2922759472281796
123 => 172 0.010609605511145773
123 => 184 0.0003574445960876064
123 => 194 0.0015922532007538832
123 => 222 8.123740820172873e-05
123 => 223 0.005670371092480666
123 => 253 0.2992298693702476
123 => 255 0.003785663222200559
123 => 271 0.0035419509975953725
123 => 273 0.0010398388249821277
123 => 29 0.00034119711444726065
123 => 311 0.002095925131604601
123 => 335 9.748488984207447e-05
123 => 39 0.0005686618574121011
123 => 492 1.6247481640345745e-05
123 => 533 0.0009261064534997075
123 => 743 0.0004549294859296809
123 => 765 4.8742444921037236e-05
123 => 79 0.0025508546175342824
123 => 804 1.6247481640345745e-05
123 => 845 0.0002112172613244947
123 => 95 0.016686163644635082
131 => 102 0.10170212765957447
131 => 150 0.018191489361702128
131 => 184 0.007553191489361702
131 => 185 0.01053191489361702
131 => 205 0.00010638297872340425
131 => 242 0.001170212765957447
131 => 255 0.002872340425531915
131 => 271 0.018829787234042553
131 => 273 0.0002127659574468085
131 => 311 0.003404255319148936
131 => 50 0.17446808510638298
131 => 751 0.00010638297872340425
131 => 778 0.0002127659574468085
131 => 804 0.6548936170212766
131 => 826 0.003723404255319149
131 => 845 0.0019148936170212765
131 => 875 0.00010638297872340425
132 => 119 0.002515310586176728
132 => 120 0.15769903762029747
132 => 164 0.019138232720909885
132 => 172 0.000984251968503937
132 => 194 0.6148293963254593
132 => 268 0.00010936132983377078
132 => 48 0.14545056867891515
132 => 496 0.00010936132983377078
132 => 56 0.04352580927384077
132 => 603 0.0097331583552056
132 => 63 0.00010936132983377078
132 => 662 0.000984251968503937
132 => 779 0.00010936132983377078
132 => 79 0.004702537182852144
134 => 101 3.255897243882983e-05
134 => 116 0.00016279486219414915
134 => 119 0.0006511794487765966
134 => 17 0.016214368274537254
134 => 179 0.015432952936005339
134 => 184 0.006658309863740701
134 => 209 1.6279486219414914e-05
134 => 240 0.0009279307145066501
134 => 253 0.000195353834632979
134 => 265 1.6279486219414914e-05
134 => 267 1.6279486219414914e-05
134 => 268 0.000195353834632979
134 => 275 0.0003255897243882983
134 => 285 0.08766503329154932
134 => 311 0.0005046640728018623
134 => 431 0.719504452439481
134 => 48 0.024989011346801895
134 => 494 0.0002279128070718088
134 => 496 0.1008514171292754
134 => 50 0.005844335552769955
134 => 513 1.6279486219414914e-05
134 => 662 0.002116333208523939
134 => 709 1.6279486219414914e-05
134 => 751 0.012942191544434857
134 => 762 0.001741905025477396
134 => 765 0.00035814869682712814
134 => 784 0.000765135852312501
134 => 80 0.0002604717795106386
134 => 804 0.0005209435590212772
134 => 875 0.0008302537971901607
15 => 123 0.42204605511513776
15 => 223 0.009437523593808984
15 => 253 0.294073235183088
15 => 267 0.00037750094375235937
15 => 29 0.003020007550018875
15 => 496 0.0026425066062665155
15 => 95 0.26840317100792754
150 => 116 8.922198429693076e-05
150 => 119 4.461099214846538e-05
150 => 123 0.0025093683083511776
150 => 131 0.0031227694503925766
150 => 153 0.003078158458244111
150 => 154 0.055027658815132045
150 => 196 1.1152748037116346e-05
150 => 209 0.00045726266952177016
150 => 21 0.00011152748037116345
150 => 213 0.000936830835117773
150 => 271 0.07924027480371164
150 => 285 4.461099214846538e-05
150 => 448 1.1152748037116346e-05
150 => 481 0.0012379550321199144
150 => 499 0.001449857244825125
150 => 533 0.10600687009279086
150 => 601 0.007494646680942184
150 => 63 0.1703916845110635
150 => 709 0.5459493219129193
150 => 762 0.008554157744468237
150 => 804 0.014230906495360457
153 => 122 0.004915360295086287
153 => 123 0.17038269002766435
153 => 150 0.008068765643525226
153 => 154 0.17260571729679883
153 => 205 8.233434330127782e-06
153 => 271 0.3097747332367277
153 => 448 2.470030299038335e-05
153 => 481 0.00011526808062178896
153 => 492 0.056753062837570804
153 => 499 0.006800816756685549
153 => 533 0.0009056777763140561
153 => 601 0.20848702410749573
153 => 603 0.004314319588986959
153 => 63 0.022995982084046896
153 => 709 0.032925503886181005
153 => 80 3.293373732051113e-05
153 => 939 0.00046107232248715583
153 => 987 0.0004281385851666447
154 => 119 4.254504456593418e-05
154 => 122 0.06626390691144249
154 => 150 0.0334829500733902
154 => 153 0.3601650747729158
154 => 181 0.0015316216043736305
154 => 222 0.00014890765598076964
154 => 271 0.06681699249079963
154 => 285 2.127252228296709e-05
154 => 481 0.0006807207130549469
154 => 492 0.018741092131294008
154 => 499 0.18915526814014338
154 => 533 0.0001914527005467038
154 => 56 0.12195537024825033
154 => 63 0.14041991958986577
154 => 709 0.00034036035652747345
154 => 79 2.127252228296709e-05
154 => 939 2.127252228296709e-05
164 => 118 0.01573720397249809
164 => 122 0.008556149732620321
164 => 123 0.7146931499872676
164 => 132 0.0033613445378151263
164 => 172 0.0002037178507766743
164 => 253 0.07226890756302522
164 => 267 0.0002037178507766743
164 => 311 0.00010185892538833715
164 => 533 0.16883116883116883
164 => 603 0.0004583651642475172
164 => 63 0.005856888209829387
164 => 987 0.009727527374586199
17 => 101 0.00021659085986571366
17 => 102 0.005739657786441412
17 => 134 0.0017327268789257093
17 => 179 0.010829542993285684
17 => 209 0.00043318171973142733
17 => 21 0.00010829542993285683
17 => 335 0.07938055014078406
17 => 48 0.1264890621615768
17 => 496 0.00010829542993285683
17 => 50 0.0018410223088585662
17 => 66 0.4430366038553173
17 => 762 0.0036820446177171324
17 => 771 0.12107429066493394
17 => 80 0.00043318171973142733
17 => 804 0.09497509205111544
17 => 875 0.10991986138184968
172 => 113 0.004104669061056952
172 => 120 0.6736788096459723
172 => 123 0.012314007183170857
172 => 132 0.004104669061056952
172 => 164 0.21036428937916882
172 => 196 0.02052334530528476
172 => 311 0.024114930733709596
172 => 56 0.001026167265264238
172 => 603 0.000513083632632119
172 => 779 0.002565418163160595
172 => 80 0.011287839917906618
172 => 819 0.001026167265264238
172 => 875 0.030271934325295024
172 => 95 0.001026167265264238
172 => 987 0.0030785017957927143
179 => 101 0.0960591133004926
179 => 102 0.0002736726874657909
179 => 134 0.5145046524356869
179 => 17 0.02736726874657909
179 => 209 0.23918992884510126
179 => 21 0.0005473453749315818
179 => 222 0.009304871373836891
179 => 335 0.0002736726874657909
179 => 48 0.02435686918445539
179 => 50 0.0005473453749315818
179 => 66 0.025451559934318555
179 => 804 0.06157635467980296
179 => 875 0.0005473453749315818
181 => 105 0.18754578754578755
181 => 113 0.15384615384615385
181 => 120 0.03076923076923077
181 => 154 0.0014652014652014652
181 => 194 0.03076923076923077
181 => 222 0.04468864468864469
181 => 223 0.14725274725274726
181 => 311 0.18315018315018314
181 => 39 0.07692307692307693
181 => 513 0.06446886446886448
181 => 56 0.04835164835164835
181 => 662 0.002197802197802198
181 => 79 0.0007326007326007326
181 => 804 0.014652014652014652
181 => 826 0.0014652014652014652
181 => 95 0.011721611721611722
184 => 118 0.014949732341036689
184 => 123 0.0018931975453714584
184 => 131 0.0001305653479566523
184 => 134 0.008095051573312443
184 => 185 0.004112808460634548
184 => 194 0.008552030291160726
184 => 196 0.007899203551377465
184 => 223 0.008552030291160726
184 => 253 0.005549027288157723
184 => 255 0.0009139574356965661
184 => 265 0.003133568350959655
184 => 267 0.00019584802193497845
184 => 268 0.3495234364799582
184 => 273 0.0001305653479566523
184 => 39 0.015015015015015015
184 => 743 6.528267397832615e-05
184 => 751 0.38059798929364147
184 => 778 0.05627366496931714
184 => 804 0.12997780389084737
184 => 826 0.0012403708055881968
184 => 845 0.0031988510249379813
185 => 131 0.0009891196834817012
185 => 184 0.11671612265084075
185 => 265 0.13056379821958458
185 => 273 0.592482690405539
185 => 35 0.0009891196834817012
185 => 751 0.020771513353115726
185 => 778 0.13748763600395647
194 => 113 0.015538527032779907
194 => 120 0.06912515964240103
194 => 123 0.00031928480204342275
194 => 132 0.2998084291187739
194 => 181 0.0005321413367390379
194 => 184 0.004736057896977437
194 => 242 5.321413367390379e-05
194 => 265 5.321413367390379e-05
194 => 29 0.0011707109408258833
194 => 311 0.09466794380587484
194 => 39 0.11749680715197956
194 => 496 0.00015964240102171138
